"","job","education","default","contact","month","campaign","previous","poutcome","cons.price.idx","cons.conf.idx","euribor3m","Subscription"
"23871","admin.","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23872","admin.","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23873","admin.","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23874","admin.","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23875","admin.","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23876","admin.","professional.course","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23877","admin.","university.degree","unknown","cellular","aug",6,0,"nonexistent",93.444,-36.1,4.963,"no"
"23878","admin.","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23879","technician","professional.course","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23880","admin.","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23881","technician","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23882","technician","unknown","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23883","admin.","high.school","unknown","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23884","admin.","high.school","unknown","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23885","technician","high.school","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23886","admin.","high.school","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23887","admin.","university.degree","unknown","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23888","technician","professional.course","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23889","services","high.school","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23890","technician","professional.course","no","cellular","aug",9,0,"nonexistent",93.444,-36.1,4.963,"no"
"23891","technician","high.school","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23892","admin.","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23893","housemaid","basic.4y","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23894","management","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23895","admin.","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23896","admin.","high.school","unknown","cellular","aug",8,0,"nonexistent",93.444,-36.1,4.963,"no"
"23897","services","unknown","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23898","technician","high.school","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23899","admin.","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23900","technician","university.degree","unknown","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23901","admin.","university.degree","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23902","management","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23903","blue-collar","basic.9y","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23904","technician","university.degree","unknown","cellular","aug",4,0,"nonexistent",93.444,-36.1,4.963,"no"
"23905","technician","professional.course","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23906","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23907","services","high.school","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23908","technician","university.degree","unknown","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23909","admin.","university.degree","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23910","unknown","unknown","unknown","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23911","entrepreneur","university.degree","no","cellular","aug",9,0,"nonexistent",93.444,-36.1,4.963,"no"
"23912","technician","professional.course","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23913","admin.","basic.9y","no","cellular","aug",9,0,"nonexistent",93.444,-36.1,4.963,"no"
"23914","technician","professional.course","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23915","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23916","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23917","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23918","management","university.degree","no","cellular","aug",7,0,"nonexistent",93.444,-36.1,4.963,"no"
"23919","technician","high.school","no","cellular","aug",10,0,"nonexistent",93.444,-36.1,4.963,"no"
"23920","unemployed","university.degree","no","cellular","aug",8,0,"nonexistent",93.444,-36.1,4.963,"no"
"23921","technician","professional.course","unknown","cellular","aug",10,0,"nonexistent",93.444,-36.1,4.963,"no"
"23922","technician","professional.course","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23923","admin.","university.degree","no","cellular","aug",7,0,"nonexistent",93.444,-36.1,4.963,"no"
"23924","technician","professional.course","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23925","technician","high.school","no","telephone","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23926","unemployed","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23927","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23928","self-employed","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23929","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23930","admin.","university.degree","no","cellular","aug",14,0,"nonexistent",93.444,-36.1,4.963,"no"
"23931","admin.","university.degree","no","cellular","aug",9,0,"nonexistent",93.444,-36.1,4.963,"no"
"23932","self-employed","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23933","blue-collar","basic.4y","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23934","self-employed","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23935","self-employed","university.degree","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23936","admin.","professional.course","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23937","technician","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23938","admin.","basic.9y","no","cellular","aug",11,0,"nonexistent",93.444,-36.1,4.963,"no"
"23939","admin.","university.degree","unknown","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23940","blue-collar","basic.4y","unknown","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23941","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23942","retired","basic.4y","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23943","technician","university.degree","unknown","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23944","retired","basic.4y","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23945","technician","professional.course","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23946","admin.","university.degree","no","cellular","aug",5,0,"nonexistent",93.444,-36.1,4.963,"no"
"23947","technician","high.school","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23948","admin.","university.degree","no","cellular","aug",9,0,"nonexistent",93.444,-36.1,4.963,"no"
"23949","technician","high.school","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23950","management","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23951","unemployed","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23952","technician","professional.course","unknown","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23953","services","high.school","unknown","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23954","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23955","technician","high.school","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23956","technician","high.school","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23957","unknown","unknown","unknown","cellular","aug",5,0,"nonexistent",93.444,-36.1,4.963,"no"
"23958","admin.","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23959","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23960","admin.","university.degree","unknown","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23961","technician","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23962","technician","professional.course","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23963","management","university.degree","no","cellular","aug",4,0,"nonexistent",93.444,-36.1,4.963,"no"
"23964","admin.","university.degree","no","cellular","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23965","admin.","university.degree","unknown","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23966","blue-collar","basic.9y","no","cellular","aug",8,0,"nonexistent",93.444,-36.1,4.963,"no"
"23967","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23968","admin.","basic.9y","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23969","admin.","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23970","admin.","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23971","management","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23972","management","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23973","unemployed","university.degree","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23974","admin.","university.degree","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23975","technician","high.school","unknown","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23976","admin.","basic.9y","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23977","admin.","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23978","technician","professional.course","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23979","admin.","university.degree","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23980","admin.","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23981","admin.","university.degree","no","telephone","aug",1,0,"nonexistent",93.444,-36.1,4.963,"no"
"23982","blue-collar","basic.4y","no","cellular","aug",6,0,"nonexistent",93.444,-36.1,4.963,"no"
"23983","technician","professional.course","no","cellular","aug",5,0,"nonexistent",93.444,-36.1,4.963,"no"
"23984","admin.","university.degree","no","cellular","aug",5,0,"nonexistent",93.444,-36.1,4.963,"no"
"23985","housemaid","basic.4y","unknown","telephone","aug",4,0,"nonexistent",93.444,-36.1,4.963,"no"
"23986","technician","professional.course","no","cellular","aug",10,0,"nonexistent",93.444,-36.1,4.963,"no"
"23987","retired","basic.4y","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23988","technician","professional.course","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23989","admin.","university.degree","no","telephone","aug",9,0,"nonexistent",93.444,-36.1,4.963,"no"
"23990","technician","professional.course","unknown","cellular","aug",7,0,"nonexistent",93.444,-36.1,4.963,"no"
"23991","retired","unknown","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23992","self-employed","high.school","no","cellular","aug",6,0,"nonexistent",93.444,-36.1,4.963,"no"
"23993","admin.","university.degree","no","cellular","aug",5,0,"nonexistent",93.444,-36.1,4.963,"no"
"23994","admin.","university.degree","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23995","retired","unknown","no","cellular","aug",2,0,"nonexistent",93.444,-36.1,4.963,"no"
"23996","retired","basic.4y","no","cellular","aug",3,0,"nonexistent",93.444,-36.1,4.963,"no"
"23997","technician","professional.course","no","telephone","aug",7,0,"nonexistent",93.444,-36.1,4.963,"no"
"23998","admin.","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5.045,"no"
"23999","admin.","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5.045,"yes"
"24000","blue-collar","basic.9y","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5.045,"yes"
"24001","unknown","unknown","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5.045,"yes"
"24002","entrepreneur","university.degree","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5.045,"yes"
"24003","technician","professional.course","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5.045,"no"
"24004","self-employed","university.degree","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5.045,"no"
"24005","admin.","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5.045,"no"
"24006","self-employed","basic.4y","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5.045,"yes"
"24007","technician","professional.course","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5,"no"
"24008","management","university.degree","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5,"no"
"24009","entrepreneur","university.degree","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5,"no"
"24010","admin.","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5,"yes"
"24011","technician","professional.course","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5,"no"
"24012","admin.","university.degree","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5,"yes"
"24013","technician","university.degree","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,5,"yes"
"24014","blue-collar","unknown","no","telephone","oct",1,1,"failure",93.798,-40.4,4.968,"no"
"24015","admin.","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.968,"yes"
"24016","admin.","university.degree","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.968,"yes"
"24017","housemaid","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.968,"yes"
"24018","admin.","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.968,"yes"
"24019","blue-collar","professional.course","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.968,"no"
"24020","services","high.school","no","telephone","oct",1,1,"failure",93.798,-40.4,4.968,"yes"
"24021","blue-collar","basic.9y","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.968,"no"
"24022","blue-collar","unknown","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.968,"no"
"24023","student","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.968,"yes"
"24024","admin.","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.968,"no"
"24025","technician","university.degree","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.936,"yes"
"24026","technician","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.936,"yes"
"24027","technician","professional.course","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.936,"no"
"24028","self-employed","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.936,"yes"
"24029","admin.","university.degree","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.936,"yes"
"24030","admin.","high.school","no","telephone","oct",1,0,"nonexistent",93.798,-40.4,4.936,"yes"
